0.0,3.5,0.0
0.17850000000000002,3.3905,0.0
0.408,3.2239999999999998,0.0
0.6795,3.0185,0.0
0.984,2.792,0.0
1.3125,2.5625,0.0
1.6560000000000001,2.3480000000000003,0.0
2.0054999999999996,2.1664999999999996,0.0
2.352,2.036,0.0
2.6865000000000006,1.9744999999999997,0.0
3.0,2.0,0.0
3.3,2.1379999999999995,0.0
3.6,2.3840000000000003,0.0
3.8999999999999995,2.711,0.0
4.199999999999999,3.0919999999999996,0.0
4.5,3.5,0.0
4.800000000000001,3.9080000000000004,0.0
5.1,4.289,0.0
5.399999999999999,4.616,0.0
5.700000000000001,4.862,0.0
6.0,5.0,0.0
6.3,5.032249999999999,0.0
6.6,4.988,0.0
6.899999999999999,4.88075,0.0
7.199999999999999,4.723999999999999,0.0
7.5,4.53125,0.0
7.8,4.316000000000001,0.0
8.1,4.091749999999999,0.0
8.399999999999997,3.8719999999999994,0.0
8.7,3.67025,0.0
9.0,3.5,0.0
9.299999999999999,3.3297499999999998,0.0
9.6,3.128,0.0
9.9,2.9082499999999993,0.0
10.2,2.6839999999999997,0.0
10.5,2.46875,0.0
10.8,2.2760000000000002,0.0
11.099999999999998,2.1192499999999996,0.0
11.399999999999999,2.012,0.0
11.7,1.9677499999999994,0.0
12.0,2.0,0.0
12.3,2.1379999999999995,0.0
12.6,2.3840000000000003,0.0
12.899999999999999,2.711,0.0
13.2,3.0919999999999996,0.0
13.5,3.5,0.0
13.8,3.9080000000000004,0.0
14.1,4.289,0.0
14.399999999999999,4.616,0.0
14.700000000000001,4.862,0.0
15.0,5.0,0.0
15.299999999999999,5.032249999999999,0.0
15.6,4.988,0.0
15.899999999999999,4.88075,0.0
16.2,4.723999999999999,0.0
16.5,4.53125,0.0
16.799999999999997,4.316000000000001,0.0
17.099999999999998,4.091749999999999,0.0
17.399999999999995,3.8719999999999994,0.0
17.7,3.67025,0.0
18.0,3.5,0.0
18.299999999999997,3.3297499999999998,0.0
18.599999999999998,3.128,0.0
18.9,2.9082499999999993,0.0
19.199999999999996,2.6839999999999997,0.0
19.5,2.46875,0.0
19.800000000000004,2.2760000000000002,0.0
20.099999999999998,2.1192499999999996,0.0
20.399999999999995,2.012,0.0
20.699999999999996,1.9677499999999994,0.0
21.0,2.0,0.0
21.3,2.1379999999999995,0.0
21.6,2.3840000000000003,0.0
21.9,2.711,0.0
22.200000000000003,3.0919999999999996,0.0
22.5,3.5,0.0
22.8,3.9080000000000004,0.0
23.099999999999998,4.289,0.0
23.399999999999995,4.616,0.0
23.7,4.862,0.0
24.0,5.0,0.0
24.299999999999997,5.032249999999999,0.0
24.6,4.988,0.0
24.9,4.88075,0.0
25.2,4.723999999999999,0.0
25.5,4.53125,0.0
25.8,4.316000000000001,0.0
26.1,4.091749999999999,0.0
26.4,3.8719999999999994,0.0
26.7,3.67025,0.0
27.0,3.5,0.0
27.299999999999997,3.3297499999999998,0.0
27.6,3.128,0.0
27.9,2.9082499999999993,0.0
28.2,2.6839999999999997,0.0
28.5,2.46875,0.0
28.8,2.2760000000000002,0.0
29.1,2.1192499999999996,0.0
29.4,2.012,0.0
29.7,1.9677499999999994,0.0
30.0,2.0,0.0
30.3,2.1379999999999995,0.0
30.599999999999998,2.3840000000000003,0.0
30.9,2.711,0.0
31.199999999999996,3.0919999999999996,0.0
31.5,3.5,0.0
31.800000000000004,3.9080000000000004,0.0
32.099999999999994,4.289,0.0
32.39999999999999,4.616,0.0
32.7,4.862,0.0
33.0,5.0,0.0
33.3,5.032249999999999,0.0
33.6,4.988,0.0
33.9,4.88075,0.0
34.2,4.723999999999999,0.0
34.5,4.53125,0.0
34.800000000000004,4.316000000000001,0.0
35.099999999999994,4.091749999999999,0.0
35.39999999999999,3.8719999999999994,0.0
35.7,3.67025,0.0
36.0,3.5,0.0
36.3,3.3297499999999998,0.0
36.6,3.128,0.0
36.9,2.9082499999999993,0.0
37.199999999999996,2.6839999999999997,0.0
37.5,2.46875,0.0
37.8,2.2760000000000002,0.0
38.099999999999994,2.1192499999999996,0.0
38.39999999999999,2.012,0.0
38.699999999999996,1.9677499999999994,0.0
39.0,2.0,0.0
39.3,2.1379999999999995,0.0
39.599999999999994,2.3840000000000003,0.0
39.9,2.711,0.0
40.2,3.0919999999999996,0.0
40.5,3.5,0.0
40.800000000000004,3.9080000000000004,0.0
41.1,4.289,0.0
41.39999999999999,4.616,0.0
41.699999999999996,4.862,0.0
42.0,5.0,0.0
42.3,5.032249999999999,0.0
42.6,4.988,0.0
42.9,4.88075,0.0
